Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-000888,2022-04-08,2022-04-15,Same Day,CUS-6131,Nancy Johnson,Consumer,Chile,Concepción,Concepción,South America,PRD-3599,Furniture,Tables,Standing Desk,3968.47,9,0.04,513.45
ORD-004176,2022-04-08,2022-04-09,Second Class,CUS-7051,Lisa Davis,Home Office,Spain,Madrid,Madrid,Europe,PRD-5726,Office Supplies,Art,Pens,168.04,5,0.0,24.64
ORD-002096,2022-04-08,2022-04-14,First Class,CUS-4663,Emily Miller,Consumer,United States,Los Angeles,Los Angeles,North America,PRD-1465,Technology,Computers,ASUS VivoBook,1222.85,1,0.17,130.15
ORD-003771,2022-04-08,2022-04-15,Same Day,CUS-8988,Michael Davis,Consumer,Australia,Perth,Perth,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,340.85,1,0.1,70.68
ORD-001148,2022-04-08,2022-04-10,First Class,CUS-7141,Michael Garcia,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-6662,Technology,Computers,Lenovo ThinkPad,11154.53,8,0.04,1423.05
ORD-004633,2022-04-08,2022-04-12,Same Day,CUS-9933,Michael Miller,Consumer,Spain,Bilbao,Bilbao,Europe,PRD-6669,Office Supplies,Art,Highlighters,32.68,1,0.03,8.35
ORD-000918,2022-04-09,2022-04-11,First Class,CUS-8643,Linda Thomas,Corporate,Chile,Concepción,Concepción,South America,PRD-6669,Office Supplies,Art,Highlighters,111.34,6,0.13,14.16
ORD-004436,2022-04-09,2022-04-13,First Class,CUS-7897,John Brown,Corporate,China,Beijing,Beijing,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,11.3,1,0.21,2.75
ORD-004459,2022-04-09,2022-04-12,Second Class,CUS-6526,Sarah Martinez,Consumer,United Kingdom,Leeds,Leeds,Europe,PRD-2421,Furniture,Tables,Office Desk,1133.13,2,0.11,276.84
ORD-001034,2022-04-09,2022-04-13,Same Day,CUS-7452,Michael Anderson,Home Office,France,Lyon,Lyon,Europe,PRD-3599,Furniture,Tables,Standing Desk,6239.4,10,0.01,1491.72
ORD-001355,2022-04-09,2022-04-13,First Class,CUS-8723,Lisa Wilson,Corporate,Chile,Valparaíso,Valparaíso,South America,PRD-4723,Technology,Computers,Dell Laptop,7640.53,8,0.1,593.29
ORD-002590,2022-04-09,2022-04-10,Same Day,CUS-7810,Emily Miller,Home Office,China,Guangzhou,Guangzhou,Asia Pacific,PRD-5635,Technology,Accessories,Webcam,42.14,1,0.02,5.59
ORD-003000,2022-04-09,2022-04-14,Standard Class,CUS-7729,Nancy Martinez,Home Office,Brazil,Brasília,Brasília,South America,PRD-8531,Technology,Accessories,Wireless Mouse,234.36,5,0.02,17.28
ORD-004540,2022-04-09,2022-04-16,Standard Class,CUS-5895,Michael Anderson,Corporate,Australia,Adelaide,Adelaide,Asia Pacific,PRD-6662,Technology,Computers,Lenovo ThinkPad,6939.55,7,0.05,689.39
ORD-003765,2022-04-09,2022-04-15,Same Day,CUS-8162,Sarah Smith,Corporate,Italy,Naples,Naples,Europe,PRD-8950,Office Supplies,Storage,Cabinet Organizer,237.45,6,0.25,18.61
ORD-004228,2022-04-09,2022-04-10,Same Day,CUS-5852,William Brown,Consumer,Argentina,Buenos Aires,Buenos Aires,South America,PRD-4129,Furniture,Chairs,Conference Chair,728.45,3,0.08,39.76
ORD-002773,2022-04-10,2022-04-14,First Class,CUS-5045,James Thomas,Corporate,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-7039,Technology,Phones,Google Pixel 6,4627.57,7,0.2,650.12
ORD-001358,2022-04-10,2022-04-11,Same Day,CUS-2531,William Davis,Consumer,China,Chengdu,Chengdu,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,2547.06,10,0.12,444.5
ORD-000160,2022-04-10,2022-04-14,Same Day,CUS-1659,Jane Johnson,Home Office,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-6424,Furniture,Chairs,Executive Chair,2357.14,10,0.15,513.87
ORD-004146,2022-04-10,2022-04-16,Standard Class,CUS-8380,Mary Brown,Corporate,Chile,Valparaíso,Valparaíso,South America,PRD-0608,Technology,Accessories,Laptop Bag,403.44,10,0.15,21.22
ORD-003964,2022-04-10,2022-04-15,Second Class,CUS-5015,Thomas Thomas,Home Office,Argentina,La Plata,La Plata,South America,PRD-3103,Office Supplies,Art,Markers,99.96,6,0.13,6.18
ORD-001055,2022-04-10,2022-04-14,Second Class,CUS-7571,Linda Anderson,Home Office,Germany,Berlin,Berlin,Europe,PRD-5726,Office Supplies,Art,Pens,242.84,9,0.1,53.19
ORD-004350,2022-04-10,2022-04-14,Standard Class,CUS-4532,Richard Thomas,Consumer,France,Toulouse,Toulouse,Europe,PRD-0739,Furniture,Chairs,Office Chair,2247.31,7,0.2,340.67
ORD-001050,2022-04-10,2022-04-12,First Class,CUS-8547,Linda Wilson,Home Office,United Kingdom,Birmingham,Birmingham,Europe,PRD-2913,Technology,Phones,Motorola Edge,8804.14,9,0.12,1004.05
ORD-002826,2022-04-10,2022-04-17,First Class,CUS-8387,Sarah Thomas,Home Office,Mexico,Monterrey,Monterrey,North America,PRD-1125,Technology,Phones,Samsung Galaxy S21,8203.29,8,0.01,920.92
ORD-002936,2022-04-11,2022-04-12,Second Class,CUS-4327,Lisa Smith,Corporate,Germany,Hamburg,Hamburg,Europe,PRD-3714,Furniture,Tables,Conference Table,640.52,1,0.13,148.79
ORD-003536,2022-04-11,2022-04-15,First Class,CUS-2574,Robert Jackson,Consumer,Japan,Tokyo,Tokyo,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,207.5,1,0.13,56.19
ORD-003521,2022-04-11,2022-04-12,Second Class,CUS-3746,Robert Anderson,Corporate,Argentina,Rosario,Rosario,South America,PRD-2650,Office Supplies,Storage,File Box,55.78,3,0.31,2.34
ORD-004776,2022-04-11,2022-04-18,First Class,CUS-2699,Sarah Thomas,Home Office,Germany,Frankfurt,Frankfurt,Europe,PRD-5263,Technology,Phones,iPhone 13,11269.53,10,0.06,1415.96
ORD-002157,2022-04-12,2022-04-16,First Class,CUS-7672,Thomas Garcia,Consumer,India,Chennai,Chennai,Asia Pacific,PRD-5263,Technology,Phones,iPhone 13,6439.39,9,0.15,570.03
ORD-001158,2022-04-12,2022-04-16,Same Day,CUS-1255,Jane Taylor,Consumer,Germany,Hamburg,Hamburg,Europe,PRD-5620,Technology,Accessories,USB Cable,571.01,9,0.12,78.37
ORD-000811,2022-04-12,2022-04-13,Standard Class,CUS-4140,Linda Rodriguez,Consumer,Japan,Sapporo,Sapporo,Asia Pacific,PRD-5620,Technology,Accessories,USB Cable,117.32,3,0.17,18.78
ORD-001530,2022-04-13,2022-04-18,Same Day,CUS-1805,John Martinez,Consumer,Japan,Nagoya,Nagoya,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,56.98,6,0.17,18.42
ORD-004244,2022-04-13,2022-04-15,Same Day,CUS-5764,Richard Williams,Home Office,Italy,Turin,Turin,Europe,PRD-4553,Technology,Phones,OnePlus 9,2783.94,3,0.03,-99.15
ORD-000357,2022-04-13,2022-04-16,First Class,CUS-3496,Patricia Wilson,Home Office,United States,Philadelphia,Philadelphia,North America,PRD-3599,Furniture,Tables,Standing Desk,2163.04,4,0.04,443.99
ORD-000994,2022-04-13,2022-04-16,Same Day,CUS-5563,Nancy Martinez,Home Office,Argentina,Rosario,Rosario,South America,PRD-6424,Furniture,Chairs,Executive Chair,1598.55,6,0.07,90.9
ORD-001794,2022-04-13,2022-04-14,Same Day,CUS-7250,Robert Johnson,Consumer,United States,Houston,Houston,North America,PRD-7260,Furniture,Tables,Meeting Table,1539.25,3,0.04,359.88
ORD-001309,2022-04-13,2022-04-14,Same Day,CUS-2761,James Martinez,Corporate,United States,Austin,Austin,North America,PRD-1125,Technology,Phones,Samsung Galaxy S21,8679.64,8,0.06,1268.42
ORD-001307,2022-04-14,2022-04-15,Same Day,CUS-3488,Jane Smith,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-5769,Technology,Accessories,Keyboard,376.46,7,0.16,38.01
ORD-001295,2022-04-14,2022-04-16,First Class,CUS-8345,Richard Wilson,Consumer,China,Beijing,Beijing,Asia Pacific,PRD-7727,Office Supplies,Paper,Legal Pad,160.62,8,0.06,50.63
ORD-001285,2022-04-14,2022-04-17,Second Class,CUS-9743,Sarah Davis,Consumer,Italy,Rome,Rome,Europe,PRD-2542,Furniture,Furnishings,File Storage,165.55,1,0.19,-8.41
ORD-003550,2022-04-14,2022-04-20,Standard Class,CUS-4906,Nancy Rodriguez,Corporate,India,Mumbai,Mumbai,Asia Pacific,PRD-5726,Office Supplies,Art,Pens,52.05,3,0.32,7.28
ORD-002969,2022-04-14,2022-04-15,First Class,CUS-1871,Michael Thomas,Corporate,Australia,Sydney,Sydney,Asia Pacific,PRD-6662,Technology,Computers,Lenovo ThinkPad,2785.9,3,0.18,333.47
ORD-004765,2022-04-14,2022-04-17,Standard Class,CUS-8620,Emily Moore,Home Office,Argentina,Mendoza,Mendoza,South America,PRD-2913,Technology,Phones,Motorola Edge,2248.28,4,0.01,116.45
ORD-004662,2022-04-14,2022-04-16,Same Day,CUS-2322,Mary Garcia,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-2650,Office Supplies,Storage,File Box,210.47,7,0.31,25.26
ORD-004947,2022-04-15,2022-04-20,First Class,CUS-4765,Nancy Garcia,Corporate,Germany,Hamburg,Hamburg,Europe,PRD-4129,Furniture,Chairs,Conference Chair,1197.34,4,0.12,205.69
ORD-001428,2022-04-15,2022-04-21,First Class,CUS-9049,Thomas Davis,Home Office,France,Nice,Nice,Europe,PRD-4129,Furniture,Chairs,Conference Chair,826.4,2,0.03,123.03
ORD-002800,2022-04-15,2022-04-18,First Class,CUS-5595,Patricia Smith,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-7260,Furniture,Tables,Meeting Table,3661.11,8,0.22,544.88
ORD-004543,2022-04-15,2022-04-18,Second Class,CUS-8968,Robert Taylor,Home Office,China,Guangzhou,Guangzhou,Asia Pacific,PRD-1622,Office Supplies,Art,Pencils,133.79,6,0.01,45.74
ORD-002664,2022-04-15,2022-04-19,Second Class,CUS-1866,Robert Moore,Consumer,United States,Chicago,Chicago,North America,PRD-2542,Furniture,Furnishings,File Storage,1243.31,7,0.13,209.07
ORD-002403,2022-04-15,2022-04-18,First Class,CUS-1880,Nancy Taylor,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-8531,Technology,Accessories,Wireless Mouse,135.38,4,0.06,8.58
ORD-000119,2022-04-16,2022-04-23,Second Class,CUS-8172,Thomas Garcia,Home Office,China,Chengdu,Chengdu,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,78.24,6,0.13,12.74
ORD-000826,2022-04-16,2022-04-21,Same Day,CUS-3414,Patricia Martinez,Corporate,Brazil,São Paulo,São Paulo,South America,PRD-1125,Technology,Phones,Samsung Galaxy S21,4751.45,7,0.08,296.55
ORD-003763,2022-04-16,2022-04-18,First Class,CUS-9261,Robert Jackson,Consumer,Japan,Osaka,Osaka,Asia Pacific,PRD-4553,Technology,Phones,OnePlus 9,3953.53,5,0.07,564.39
ORD-003431,2022-04-16,2022-04-23,Standard Class,CUS-8867,William Taylor,Home Office,United States,Dallas,Dallas,North America,PRD-9908,Furniture,Furnishings,Bookshelf,1814.14,10,0.0,402.97
ORD-003447,2022-04-16,2022-04-18,First Class,CUS-4312,Patricia Miller,Consumer,Italy,Milan,Milan,Europe,PRD-4553,Technology,Phones,OnePlus 9,6478.77,8,0.17,-164.48
ORD-000115,2022-04-16,2022-04-18,Second Class,CUS-9095,Thomas Moore,Home Office,India,Delhi,Delhi,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,14.32,1,0.08,2.88
ORD-004421,2022-04-16,2022-04-19,Same Day,CUS-6795,Jane Taylor,Home Office,Spain,Seville,Seville,Europe,PRD-2913,Technology,Phones,Motorola Edge,8694.97,8,0.05,798.45
ORD-000513,2022-04-16,2022-04-17,Standard Class,CUS-3438,John Johnson,Corporate,United States,Austin,Austin,North America,PRD-6669,Office Supplies,Art,Highlighters,198.37,10,0.24,35.77
ORD-001330,2022-04-17,2022-04-24,Standard Class,CUS-4715,Nancy Moore,Home Office,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-5769,Technology,Accessories,Keyboard,297.73,8,0.05,20.18
ORD-004465,2022-04-17,2022-04-23,Second Class,CUS-9043,Lisa Miller,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-2542,Furniture,Furnishings,File Storage,88.05,1,0.18,4.73
ORD-002227,2022-04-17,2022-04-21,Same Day,CUS-7522,David Miller,Corporate,Argentina,Mendoza,Mendoza,South America,PRD-7708,Office Supplies,Binders,Zip Binder,68.5,7,0.2,-4.1
ORD-002119,2022-04-17,2022-04-21,Standard Class,CUS-3646,Jane Jones,Corporate,Canada,Ottawa,Ottawa,North America,PRD-1357,Office Supplies,Binders,3-Ring Binder,143.68,10,0.32,24.33
ORD-003675,2022-04-17,2022-04-18,Standard Class,CUS-9920,Richard Smith,Corporate,Brazil,Salvador,Salvador,South America,PRD-4342,Furniture,Furnishings,Cabinet,238.07,2,0.15,18.12
ORD-003529,2022-04-17,2022-04-23,Standard Class,CUS-3659,John Davis,Corporate,Spain,Barcelona,Barcelona,Europe,PRD-0692,Office Supplies,Paper,Copy Paper,134.39,6,0.15,-10.75
ORD-004204,2022-04-17,2022-04-18,Second Class,CUS-9677,Lisa Anderson,Consumer,United Kingdom,Birmingham,Birmingham,Europe,PRD-5635,Technology,Accessories,Webcam,568.74,8,0.05,53.7
ORD-004117,2022-04-17,2022-04-18,Standard Class,CUS-7662,Emily Taylor,Corporate,Australia,Adelaide,Adelaide,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,1218.83,6,0.09,288.86
ORD-003822,2022-04-18,2022-04-24,Second Class,CUS-2067,Emily Smith,Home Office,Chile,La Serena,La Serena,South America,PRD-7260,Furniture,Tables,Meeting Table,336.13,1,0.1,25.65
ORD-004968,2022-04-18,2022-04-23,Second Class,CUS-8777,Thomas Wilson,Consumer,Argentina,Rosario,Rosario,South America,PRD-7357,Office Supplies,Storage,Storage Box,216.81,8,0.02,-9.85
ORD-003786,2022-04-18,2022-04-19,Same Day,CUS-4558,Jane Jones,Consumer,Spain,Valencia,Valencia,Europe,PRD-2975,Office Supplies,Storage,Drawer Organizer,301.69,7,0.03,75.98
ORD-003517,2022-04-18,2022-04-19,First Class,CUS-8620,James Johnson,Corporate,Canada,Toronto,Toronto,North America,PRD-2650,Office Supplies,Storage,File Box,118.2,3,0.11,30.08
ORD-002602,2022-04-18,2022-04-24,Same Day,CUS-9863,Patricia Jones,Home Office,Australia,Sydney,Sydney,Asia Pacific,PRD-2913,Technology,Phones,Motorola Edge,5242.0,8,0.02,585.3
ORD-001000,2022-04-18,2022-04-22,Standard Class,CUS-4233,Thomas Brown,Consumer,Canada,Montreal,Montreal,North America,PRD-2913,Technology,Phones,Motorola Edge,3342.03,4,0.06,503.71
ORD-000890,2022-04-18,2022-04-21,Standard Class,CUS-1860,James Johnson,Home Office,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-7039,Technology,Phones,Google Pixel 6,3621.68,6,0.11,161.15
ORD-003927,2022-04-18,2022-04-24,First Class,CUS-8021,William Anderson,Corporate,Canada,Toronto,Toronto,North America,PRD-6669,Office Supplies,Art,Highlighters,130.1,5,0.24,22.95
ORD-003185,2022-04-18,2022-04-22,First Class,CUS-5732,Sarah Williams,Corporate,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,809.35,2,0.18,177.55
ORD-001806,2022-04-19,2022-04-20,Same Day,CUS-7629,Mary Thomas,Home Office,Canada,Ottawa,Ottawa,North America,PRD-7521,Office Supplies,Binders,Presentation Binder,127.98,8,0.07,32.15
ORD-002045,2022-04-19,2022-04-24,Same Day,CUS-6907,Richard Rodriguez,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-9999,Office Supplies,Paper,Color Paper,63.71,4,0.02,6.15
ORD-004388,2022-04-19,2022-04-26,First Class,CUS-3739,Sarah Jackson,Home Office,Argentina,Mendoza,Mendoza,South America,PRD-2975,Office Supplies,Storage,Drawer Organizer,178.04,6,0.11,11.94
ORD-002196,2022-04-20,2022-04-23,Same Day,CUS-8185,Patricia Miller,Corporate,Argentina,La Plata,La Plata,South America,PRD-0739,Furniture,Chairs,Office Chair,1188.22,6,0.14,50.95
ORD-003275,2022-04-20,2022-04-25,Second Class,CUS-4295,John Anderson,Consumer,Australia,Perth,Perth,Asia Pacific,PRD-5620,Technology,Accessories,USB Cable,231.5,5,0.04,32.54
ORD-000208,2022-04-20,2022-04-21,Second Class,CUS-4070,Linda Moore,Consumer,Canada,Calgary,Calgary,North America,PRD-2421,Furniture,Tables,Office Desk,2945.73,6,0.07,583.66
ORD-003935,2022-04-20,2022-04-22,Standard Class,CUS-6219,Thomas Jackson,Corporate,China,Guangzhou,Guangzhou,Asia Pacific,PRD-4342,Furniture,Furnishings,Cabinet,288.9,3,0.25,46.99
ORD-001857,2022-04-20,2022-04-26,Standard Class,CUS-2653,Patricia Williams,Consumer,Chile,Santiago,Santiago,South America,PRD-2734,Technology,Computers,HP Desktop,876.9,1,0.19,59.82
ORD-000200,2022-04-20,2022-04-21,First Class,CUS-2294,Patricia Taylor,Corporate,Germany,Munich,Munich,Europe,PRD-1622,Office Supplies,Art,Pencils,199.94,8,0.11,41.96
ORD-003495,2022-04-20,2022-04-24,Standard Class,CUS-9749,Lisa Miller,Consumer,Chile,Santiago,Santiago,South America,PRD-4485,Furniture,Chairs,Ergonomic Chair,1769.98,7,0.05,149.58
ORD-003418,2022-04-20,2022-04-27,First Class,CUS-1626,William Williams,Consumer,Brazil,Salvador,Salvador,South America,PRD-3599,Furniture,Tables,Standing Desk,357.55,1,0.01,33.26
ORD-003819,2022-04-20,2022-04-23,Second Class,CUS-5032,Sarah Thomas,Consumer,Italy,Milan,Milan,Europe,PRD-2542,Furniture,Furnishings,File Storage,912.86,4,0.02,105.59
ORD-001825,2022-04-20,2022-04-25,First Class,CUS-1293,Mary Taylor,Corporate,Mexico,Puebla,Puebla,North America,PRD-5620,Technology,Accessories,USB Cable,80.1,2,0.19,4.24
ORD-004814,2022-04-21,2022-04-22,First Class,CUS-3603,Richard Anderson,Consumer,Brazil,Fortaleza,Fortaleza,South America,PRD-7039,Technology,Phones,Google Pixel 6,2241.88,4,0.06,-85.89
ORD-000569,2022-04-21,2022-04-22,First Class,CUS-1168,Emily Brown,Home Office,Canada,Toronto,Toronto,North America,PRD-0739,Furniture,Chairs,Office Chair,2074.33,6,0.02,494.13
ORD-004139,2022-04-21,2022-04-22,Second Class,CUS-2343,Nancy Brown,Home Office,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-2119,Furniture,Furnishings,Wall Shelf,227.91,2,0.02,47.0
ORD-001151,2022-04-21,2022-04-24,Second Class,CUS-3543,William Moore,Home Office,Italy,Florence,Florence,Europe,PRD-4553,Technology,Phones,OnePlus 9,2753.46,3,0.1,193.81
ORD-000686,2022-04-21,2022-04-25,Standard Class,CUS-8184,Emily Moore,Home Office,France,Paris,Paris,Europe,PRD-4342,Furniture,Furnishings,Cabinet,387.49,2,0.07,69.87
ORD-004372,2022-04-21,2022-04-26,Standard Class,CUS-8002,Nancy Wilson,Consumer,Brazil,Fortaleza,Fortaleza,South America,PRD-3103,Office Supplies,Art,Markers,115.8,7,0.15,12.7
ORD-003245,2022-04-21,2022-04-28,Standard Class,CUS-6944,Patricia Davis,Home Office,Mexico,Tijuana,Tijuana,North America,PRD-7087,Furniture,Chairs,Gaming Chair,313.86,1,0.12,51.94
ORD-004492,2022-04-22,2022-04-27,Standard Class,CUS-3313,Mary Smith,Consumer,China,Chengdu,Chengdu,Asia Pacific,PRD-1612,Office Supplies,Storage,Shelf,117.96,4,0.12,19.3
ORD-001081,2022-04-22,2022-04-29,Same Day,CUS-5916,Robert Jones,Consumer,Germany,Hamburg,Hamburg,Europe,PRD-1622,Office Supplies,Art,Pencils,167.42,6,0.11,49.99
ORD-003859,2022-04-22,2022-04-28,Second Class,CUS-5780,John Davis,Home Office,United States,San Diego,San Diego,North America,PRD-7357,Office Supplies,Storage,Storage Box,310.96,6,0.03,113.19
ORD-004768,2022-04-22,2022-04-29,First Class,CUS-5568,Linda Anderson,Consumer,Canada,Montreal,Montreal,North America,PRD-7087,Furniture,Chairs,Gaming Chair,3001.21,8,0.02,532.38
ORD-002434,2022-04-22,2022-04-27,Standard Class,CUS-5098,Jane Jackson,Corporate,Canada,Toronto,Toronto,North America,PRD-4342,Furniture,Furnishings,Cabinet,175.63,1,0.08,33.56
ORD-003035,2022-04-22,2022-04-28,Standard Class,CUS-1189,Nancy Brown,Corporate,United States,Austin,Austin,North America,PRD-5620,Technology,Accessories,USB Cable,270.03,6,0.19,22.47
ORD-002233,2022-04-22,2022-04-29,Standard Class,CUS-6775,Richard Anderson,Consumer,Argentina,Mendoza,Mendoza,South America,PRD-7727,Office Supplies,Paper,Legal Pad,154.61,10,0.09,16.57
ORD-004733,2022-04-22,2022-04-27,First Class,CUS-8431,Jane Williams,Corporate,India,Chennai,Chennai,Asia Pacific,PRD-4553,Technology,Phones,OnePlus 9,4944.1,10,0.2,409.69
ORD-002508,2022-04-22,2022-04-23,Second Class,CUS-3437,Nancy Brown,Home Office,Canada,Calgary,Calgary,North America,PRD-1357,Office Supplies,Binders,3-Ring Binder,144.63,9,0.11,43.32
ORD-002980,2022-04-23,2022-04-26,Second Class,CUS-2982,Mary Garcia,Home Office,United States,Houston,Houston,North America,PRD-6669,Office Supplies,Art,Highlighters,320.87,10,0.08,88.37
ORD-004804,2022-04-23,2022-04-24,Same Day,CUS-9205,Nancy Davis,Corporate,Brazil,Brasília,Brasília,South America,PRD-7521,Office Supplies,Binders,Presentation Binder,55.52,6,0.21,-4.77
ORD-001476,2022-04-23,2022-04-27,Standard Class,CUS-3444,Sarah Anderson,Consumer,Canada,Montreal,Montreal,North America,PRD-5635,Technology,Accessories,Webcam,547.14,10,0.05,52.02
ORD-003339,2022-04-23,2022-04-29,Standard Class,CUS-3646,Emily Moore,Corporate,Argentina,Mendoza,Mendoza,South America,PRD-5726,Office Supplies,Art,Pens,55.95,3,0.07,-1.8
ORD-000659,2022-04-23,2022-04-24,First Class,CUS-7135,Mary Martinez,Corporate,Japan,Tokyo,Tokyo,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,11.43,1,0.31,2.02
ORD-002405,2022-04-23,2022-04-24,First Class,CUS-2175,James Jackson,Consumer,Japan,Sapporo,Sapporo,Asia Pacific,PRD-4485,Furniture,Chairs,Ergonomic Chair,1979.34,9,0.1,363.63
ORD-000574,2022-04-23,2022-04-28,Standard Class,CUS-6375,Nancy Brown,Consumer,Spain,Valencia,Valencia,Europe,PRD-7495,Office Supplies,Art,Art Supplies,280.33,10,0.04,42.97
ORD-000534,2022-04-24,2022-05-01,First Class,CUS-3568,Sarah Davis,Home Office,Argentina,Mendoza,Mendoza,South America,PRD-2734,Technology,Computers,HP Desktop,9714.46,9,0.03,-251.16
ORD-004766,2022-04-24,2022-04-25,Same Day,CUS-9449,John Jones,Consumer,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,62.58,4,0.21,11.56
ORD-001185,2022-04-24,2022-05-01,Same Day,CUS-7844,Sarah Anderson,Consumer,France,Marseille,Marseille,Europe,PRD-5911,Office Supplies,Binders,D-Ring Binder,69.94,4,0.13,13.14
ORD-000109,2022-04-24,2022-04-27,Standard Class,CUS-4349,Mary Miller,Consumer,Chile,Concepción,Concepción,South America,PRD-4553,Technology,Phones,OnePlus 9,5803.29,9,0.15,349.95
ORD-000891,2022-04-24,2022-04-25,Same Day,CUS-3790,David Moore,Corporate,China,Guangzhou,Guangzhou,Asia Pacific,PRD-2119,Furniture,Furnishings,Wall Shelf,870.75,7,0.13,158.41
ORD-000644,2022-04-24,2022-04-25,Standard Class,CUS-6925,Sarah Martinez,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-7521,Office Supplies,Binders,Presentation Binder,75.75,6,0.15,14.89
